pool_index,nombre,provincia_id,lat,lng,image_url
2772,Bernardo de Irigoyen,21,-32.1696834044551,-61.1566874883448,
2773,Cafferata,21,-33.4395372322313,-62.0861877325733,
2774,Chañar Viejo,6,-29.9984049797927,-63.852734229904,
2775,Rodeo,18,-30.2101589904976,-69.1315941819034,
2776,Alicia Alta,14,-27.3778182174267,-54.3520980104308,
2777,Ramada Paso,7,-27.3661839328388,-58.2996240364452,
2778,Porteña,6,-31.0140493141382,-62.0620445341275,
2779,Falda del Cañete,6,-31.5254109450558,-64.4509231366198,
2780,Limay Mahuida,11,-37.1598303700809,-66.6751236820745,
2781,Pueblo Bellocq (Las Garzas),8,-31.4274268735175,-59.7444932615042,
2782,Napalpí,4,-26.90250084563,-60.1298062022973,
2783,Colonia Seré,2,-35.4364703945579,-62.7279291284189,
2784,Villada,21,-33.348849210097,-61.4466203172551,
2785,Villa Los Patos,6,-32.7668376248393,-62.7271351305326,
2786,Rosario de la Frontera,17,-25.7985634224576,-64.973858090961,
2787,Pasman,2,-37.2236398494077,-62.1647546339893,
2788,Hipólito Yrigoyen,17,-23.2443431479711,-64.2765526310543,
2789,Campo de Herrera,24,-27.0263974129574,-65.345625814105,
2790,San Isidro,3,-28.4596664737849,-65.7258927919472,
2791,Tunuyán,13,-33.5812531556326,-69.0153685595424,
2792,Sol de Mayo,2,-34.2689702155468,-60.8722564717847,
2793,Capilla del Rosario,13,-32.9067890546551,-68.7668004049907,
2794,Alta Italia,11,-35.3344236924485,-64.1171414735618,
2795,Casbas,2,-36.7577003509485,-62.504382462784,
2796,Pérez Millán,2,-33.7701939258864,-60.0937410521656,
2797,Barrio Virgen del Rosario,13,-32.7018213513086,-68.3145153425924,
2798,Guatraché,11,-37.6707269295659,-63.5357606533356,
2799,Apolinario Saravia,17,-24.4307774508554,-63.9949453612836,
2800,Mar del Tuyú,2,-36.5738769791921,-56.6908899030479,
2801,Contralmirante Cordero,16,-38.7577417447038,-68.0996683068466,
2802,Palo Santo,9,-25.5645938779503,-59.3377190950807,
2803,Susana,21,-31.35576004965,-61.5157799454866,
2804,Pila Pardo,10,-24.5824618916524,-64.9200507886571,
2805,Rinconadillas,10,-23.3855012557895,-65.9570523421046,
2806,Gilbert,8,-32.5358321663809,-58.9340099890289,
2807,Timbúes,21,-32.6678121550884,-60.7936464408933,
2808,Huanchillas,6,-33.6684902972492,-63.6362592216111,
2809,Villa Escolar,9,-26.6219167917254,-58.6697066766394,
2810,General Alvear,13,-34.9774715840283,-67.6961828096237,
2811,Matará,22,-28.110413912625,-63.1950712509572,
2812,Cerrito,8,-31.582388959984,-60.0736871986697,
2813,Durazno,8,-31.9858807820586,-59.2792940251352,
2814,Costa de Araujo,13,-32.7576403090664,-68.4082718724626,
2815,Barreal - Villa Pituil,18,-31.6447359774509,-69.4720779467626,
2816,Ceres,21,-29.8818941399429,-61.9450937118177,
2817,Kilómetro 101,21,-33.0587898573267,-60.6849723150831,
2818,Intendente Alvear,11,-35.2346794397986,-63.5920874357151,
2819,Algarrobo del Águila,11,-36.3980844050316,-67.1444914624205,
2820,Las Rabonas,6,-31.8535617455815,-64.9798804026096,
2821,Plaza de Mercedes,6,-30.9783551069074,-63.2606882348996,
2822,Villa La Bolsa,6,-31.7296592489033,-64.4294514201919,
2823,La Rinconada,18,-31.6904636145299,-68.5866340026227,
2824,Pampa Vieja,18,-30.2151857966318,-68.6879878663543,
2825,Libertador General San Martín,10,-23.8132315352072,-64.7931971265748,
2826,Colonia Cello,21,-31.4321287986873,-61.8413750424244,
2827,Aguada de Guerra,16,-41.0678866442303,-68.3817264310118,
2828,El Tunal,17,-25.253500783235,-64.3977848116487,
2829,Pedernal,18,-31.9964102872788,-68.7639500317177,
2830,Gaiman,5,-43.2916167979349,-65.4983708667024,
2831,Taco Ralo,24,-27.8350683836867,-65.1946017699559,
2832,Colonia Barón,11,-36.1536100297405,-63.8552047195573,
2833,Dos de Mayo,14,-27.0199367725495,-54.6845309683247,
2834,Astica,18,-30.9550561925081,-67.3044747814814,
2835,Villa Laura,21,-31.3720648988493,-60.662292610109,
2836,Ciervo Petiso,4,-26.5801424797738,-59.6300338022635,
2837,Falda del Carmen,6,-31.5853576242136,-64.4546481813255,
2838,Curarú,2,-35.6409140591985,-62.1947037330345,
2839,Chillar,2,-37.3128038441293,-59.985165666911,
2840,Don Emilio,10,-24.3172077154244,-64.9067642277904,
2841,Villa Carlos Paz,6,-31.4179169402695,-64.4940291640464,
2842,Recalde,2,-36.6517884485627,-61.0859063265243,
2843,Mar de Cobo,2,-37.7762894782296,-57.4511483919747,
2844,La Cumbre,6,-30.9821337813884,-64.4941975929075,
2845,Vaca Huañuna,22,-27.4636942107519,-63.472420567237,
2846,Bauer y Sigel,21,-31.2715587040161,-61.9430176040882,
2847,Coronel Martínez de Hoz,2,-35.330757064308,-61.6143052247512,
2848,Plaza Matilde,21,-31.7962668841232,-61.0100134903629,
2849,Vilismán,3,-28.4977236708,-65.4331003060281,
2850,Huaycama,3,-28.5172930868746,-65.6765041696816,
2851,Playa Magagna,5,-43.3819482673625,-65.045502263122,
2852,Villa Burruyacú,24,-26.5004734484514,-64.7436722531663,
2853,Barrio Lagunas de Bartoluzzi,13,-32.6124479739555,-68.5622337662434,
2854,Alto de los Quebrachos,6,-30.5432844931547,-65.036726705634,
2855,Caraguatay,14,-26.6572810012338,-54.7391795233471,
2856,La Mendieta,10,-24.3144458904251,-64.9667792525391,
2857,Punta Colorada,16,-41.6944311700901,-65.0291474129519,
2858,Etruria,6,-32.9392316160202,-63.2450080292635,
2859,Progreso,21,-31.1378669003006,-60.9896422265588,
2860,Beazley,19,-33.7574838661998,-66.6446791295088,
2861,Jorge Born,2,-34.6976769838622,-59.3185257826541,
2862,Pascanas,6,-33.1247004094938,-63.0401247156511,
2863,Monte Ralo,6,-31.9107227775276,-64.2399422865257,
2864,Esmeralda,21,-31.612968990504,-61.9328722390571,
2865,Huinca Renancó,6,-34.8413182092657,-64.374674241684,
2866,Real Sayana,22,-28.8146898753285,-62.8430627391276,
2867,Villa Roulet,14,-26.4423688186645,-54.6404687715455,
2868,San Roque,13,-33.0332407917078,-68.5861231445318,
2869,Polvaredas,2,-35.5945542362794,-59.5069645738994,
2870,Villa La Punta,22,-28.3697259938311,-64.7946719966444,
2871,Smith,2,-35.4953675166723,-61.5925224282857,
2872,Leandro N. Alem,2,-34.5195737450834,-61.3912224232084,
2873,Pla,2,-35.1228959868708,-60.2219161413029,
2874,Avia Terai,4,-26.6866516745676,-60.7280308347642,
2875,San Carlos de Bolívar,2,-36.2298792668243,-61.1139170844785,
2876,Villa Mantero,8,-32.398361829393,-58.7460186949763,
2877,General Mosconi,17,-22.5995511048695,-63.8113270912528,
2878,Santa Cruz,24,-27.3894471673393,-65.4580738397899,
2879,Barrio Pino Azul,16,-39.0590846776688,-67.5848147263396,
2880,Colonia Santa Rosa,17,-23.391886839632,-64.4247058748049,
2881,Bernardo de Irigoyen,14,-26.255330197167,-53.6467345738917,
2882,General O'Brien,2,-34.9056096603392,-60.7605000810587,
2883,Irala,2,-34.7702039328676,-60.6910217502228,
2884,Justo Daract,19,-33.8633740330397,-65.1780584141074,
2885,Barrio Guatambu,14,-26.6055240102251,-54.6987074403571,
2886,Villa Media Agua,18,-31.9814468268365,-68.4266727442729,
2887,Piquirenda,17,-22.3250443530024,-63.7533063343865,
2888,Saavedra,2,-37.7613769091951,-62.3486388910383,
2889,Santa Fe,21,-31.6574749533861,-60.7104784410123,
2890,La Corita,14,-27.8925337769167,-55.3555548841936,
2891,Lavalle,22,-28.1945110968274,-65.1076656495112,
2892,Puerto General San Martín,21,-32.7160386395288,-60.7313938904008,
2893,Metileo,11,-35.7741568643325,-63.9406318565629,
2894,Miranda,12,-29.3391904276676,-67.6624782316474,
2895,Malbrán,22,-29.3491784387008,-62.4417695532694,
2896,Jama,10,-23.2398634422607,-67.0181004422145,
2897,Santa Rosa,13,-33.2540738388994,-68.1506620411735,
2898,Divisadero,18,-32.0072717233991,-68.6938717254481,
2899,Lin Calel,2,-38.7056214269641,-60.2450213199209,
2900,Elisa,21,-30.6944926833677,-61.0494002740529,
2901,Nácate,12,-30.8529073499437,-66.4249512958568,
2902,Curupaytí,21,-30.3961040247517,-61.653130514975,
2903,Las Bahamas,2,-33.6376750106,-59.9888547756034,
2904,Estancia Grande,8,-31.4391670544258,-58.1195702445376,
2905,San Andrés,24,-26.8881787226155,-65.1935520331529,
2906,Ambil,12,-31.1295791116995,-66.3439208367266,
2907,Mundo Nuevo,13,-33.1751777143033,-68.4276082525836,
2908,La Colonia,13,-33.0989413692546,-68.4804995237419,
2909,El Quebrachal,17,-25.331998582486,-64.0176493740719,
2910,Saturnino María Laspiur,6,-31.7034816925403,-62.483462241207,
2911,Colonia San Miguel,2,-36.9487547831548,-60.1114443173938,
2912,Saladero Mariano Cabal,21,-30.8806050987998,-60.035242547062,
2913,Campo Viera,14,-27.3309716091006,-55.054252029246,
2914,Perú,11,-37.6612081792483,-64.1392460132253,
2915,San Antonio,3,-28.4257566977239,-65.7083811850021,
2916,Pipinas,2,-35.5301976285515,-57.3283242927271,
2917,Barrio 12 de Octubre,13,-33.1970420438086,-68.255138753812,
2918,Pozuelos,22,-27.3056394982777,-64.7549367106732,
2919,Malligasta,12,-29.176454436516,-67.4348904050625,
2920,Los Talas,3,-27.9415305502312,-65.8680485138611,
2921,Del Carril,2,-35.5080172172452,-59.5137164479448,
2922,Estancia Grande,19,-33.1895978630552,-66.15259947219,
2923,Darregueira,2,-37.6894529983703,-63.1610268101447,
2924,Chichinales,16,-39.1147484657102,-66.9422501914151,
2925,Oratorio,10,-22.0989182117325,-66.1324686554303,
2926,Vila,21,-31.1905304719007,-61.8329034328494,
2927,Tudcum,18,-30.1881560407353,-69.2707387133114,
2928,Esquel,5,-42.9173207104894,-71.3215725535306,
2929,Casalegno,21,-32.2630084714591,-61.1264680407656,
2930,Líbaros,8,-32.2618954398159,-58.9069528897268,
2931,El Puesto,10,-24.198110088207,-64.7896264819769,
2932,Aldea Beleiro,5,-45.5532682101788,-71.5226366677746,
2933,Juan N. Fernández,2,-38.0055227969301,-59.2639234559796,
2934,Solar de los Molinos,6,-31.8282753564049,-64.5213024933877,
2935,Aldea Asunción,8,-32.8247091104656,-59.2391181528493,
2936,Pobre Diablo,13,-34.664646219529,-68.3569367991089,
2937,Buena Vista,9,-25.0715004091766,-58.3855286020002,
2938,Parque Norte - Ciudad de los Niños - Guiñazú Norte,6,-31.3124146261742,-64.1761908673028,
2939,El Potrero,3,-27.5101585793459,-66.3286299613972,
2940,Colonia Sarmiento,9,-24.6439212019411,-59.4340586061241,
2941,Ayacucho,2,-37.1527609912759,-58.4883791747028,
2942,San Justo,21,-30.7891711509703,-60.5933005911998,
2943,Basail,4,-27.887604311928,-59.2814720308718,
2944,Santiago Temple,6,-31.3859854153174,-63.4196375028441,
2945,Punta Mogotes,2,-38.0669527856915,-57.5510392309588,
2946,Villa San Agustín,18,-30.6346405612632,-67.4678212880051,
2947,San Fabián,21,-32.1379267171111,-60.983122613202,
2948,Jocolí Viejo,13,-32.7081594230283,-68.6734250575645,
2949,Choromoro,24,-26.4112743003269,-65.3199569940608,
2950,Villa Fiad - Ingenio Leales,24,-27.0677472403134,-65.2354487523003,
2951,Barrio El Petróleo,16,-39.0623790184,-67.5115760033591,
2952,Quera,10,-23.1008268800709,-65.7635759565657,
2953,Animaná,17,-25.9694836427137,-65.9489952304346,
2954,Pasco,6,-32.7462180353295,-63.3417357565638,
2955,Villa Clodomiro Hileret,24,-27.4740005527532,-65.6591463841397,
2956,Gálvez,21,-32.0302817532627,-61.2243286280213,
2957,Colonia Baranda,4,-27.559706609019,-59.307924278637,
2958,Chacharramendi,11,-37.3320425414131,-65.6516236582345,
2959,Ex Ingenio Luján,24,-26.8535850536239,-65.0923209449576,
2960,Villa Arrieta,2,-36.9438085052348,-60.1583509841298,
2961,Villa Las Pirquitas,3,-28.279903384504,-65.732110637747,
2962,San Martín de las Escobas,21,-31.8578635123551,-61.569620353558,
2963,Puerto Pilcomayo,9,-25.37222440699,-57.6516064848139,
2964,El Deán,22,-27.7146470173219,-64.3312874582585,
2965,Punta del Médano,18,-31.8941833863956,-68.4187610317866,
2966,Gessler,21,-31.874298950578,-61.1268640195101,
2967,Las Violetas,13,-32.8225161954956,-68.6048811641615,
2968,El Tabacal,17,-23.253484702818,-64.2457599100457,
2969,Tranquitas,17,-22.4062232772026,-63.7753621938176,
2970,San Francisco de Alfarcito,10,-23.3198429770203,-65.9739536976571,
2971,Lavalle,3,-28.1950298939033,-65.1143349474296,
2972,El Carrizal,13,-33.3196113216288,-68.7565454837912,
2973,9 de Julio,7,-28.8407771600765,-58.8300857171651,
2974,Urdampilleta,2,-36.4316190704842,-61.420100225322,
2975,Tarumá,14,-26.7174357097755,-54.7200614261087,
2976,Colonia del Valle,3,-28.6536070700741,-65.8678577009283,
2977,Urutaú,22,-25.7142772918579,-63.0422484687119,
2978,El Arenal,22,-26.7706923237205,-64.6028744748111,
2979,El Puesto,3,-27.9550333468616,-67.6336797895228,
2980,Monte Comán,13,-34.5923701490499,-67.8689534934664,
2981,Copetonas,2,-38.7214408739283,-60.4517437207662,
2982,La Playosa,6,-32.097001584398,-63.0343508725098,
2983,San Jerónimo del Sauce,21,-31.6090293079564,-61.1413538950116,
2984,Godoy Cruz,13,-32.925334570321,-68.8442814633876,
2985,Morea,2,-35.554541699943,-60.5620254403177,
2986,Tintina,22,-27.0262898756183,-62.7064053543567,
2987,San Nicolás,12,-29.1150368268577,-67.4735990523789,
2988,Amenábar,21,-34.1335779750064,-62.4233878729623,
2989,Villa Angélica,2,-33.6637017696942,-60.7085799617903,
2990,Santa Eufemia,6,-33.1764791369835,-63.286607639172,
2991,Comandante Nicanor Otamendi,2,-38.1105497829762,-57.8412456081091,
2992,Cieneguillas,10,-22.1006289770766,-65.8668223103029,
2993,Villa San Miguel,6,-31.8634283575435,-64.3749971056873,
2994,Barrio La Estación,13,-33.1548859827217,-68.3555391557339,
2995,Fortín Olmos,21,-29.0569537199912,-60.41289860052,
2996,La Brava,21,-30.4477817388248,-60.1409366948519,
2997,Ingeniero Chanourdie,21,-28.7598125278448,-59.5772332721616,
2998,Arroyo Verde,5,-41.996304359528,-65.2931723873599,
2999,Fortín Soledad,9,-24.1487535116917,-60.6899614061315,
3000,Marcelino Escalada,21,-30.5809351404083,-60.4683075561457,
3001,1° de Agosto,6,-31.307806181231,-64.1781444460259,
3002,Ugarteche,13,-33.2120701525104,-68.8913508978511,
3003,General Capdevila,4,-27.422571352861,-61.4761415092562,
3004,Recreo,21,-31.4908931095921,-60.7354488696804,
3005,Magdala,2,-36.084476688221,-61.7223293921874,
3006,Anillaco,3,-27.9088142529684,-67.6219226179066,
3007,San Pablo,19,-32.6611959365656,-65.3055836910467,
3008,Barrio Pinar,16,-37.67953385597,-67.8736968529445,
3009,San Francisco de Asís,14,-27.4626545241134,-54.7453180693087,
3010,Barrio Chacra Monte,16,-39.051502733983,-67.6357342041005,
3011,Colonia Avigdor,8,-31.183195499668,-59.4082372809929,
3012,Unión,19,-35.1537830816654,-65.9461516824094,
3013,Barrios Acapulco y Veracruz,21,-31.4154006894239,-62.0586206059622,
3014,El Soberbio,14,-27.2975110360397,-54.1975456175872,
3015,Los Reartes,6,-31.9183078880064,-64.5758210013579,
3016,Unanué,11,-37.5441522761958,-64.3512561221003,
3017,Colonia San Martín,2,-37.9768634201524,-62.33248362465,
3018,Bouquet,21,-32.4236315024218,-61.8897360595799,
3019,Barrio Ruta 40,18,-31.8590422981302,-68.5369454492431,
3020,Carmen del Sauce,21,-33.2360266733981,-60.8117710579368,
3021,Cuatro Esquinas,21,-33.2442614331838,-60.7643248990354,
3022,Morteros,6,-30.710667779374,-62.0072364579445,
3023,Freyre,6,-31.1645722575347,-62.0963188452224,
3024,Sansinena,2,-35.2743908183915,-63.2143255753942,
3025,Las Coloradas,15,-39.5564068485178,-70.5941526618992,
3026,Aldea Santa María,6,-33.6992194338424,-62.9146578216711,
3027,La Donosa,6,-31.6213166852746,-64.3820519076151,
3028,Escobar,1,-34.3286828340823,-58.7711786108508,
3029,Las Cañas,13,-32.9116366013682,-68.8173779760814,
3030,Zenón Pereyra,21,-31.5600953152186,-61.8962362746566,
3031,Tamberías,18,-30.183024024405,-68.7260125009239,
3032,Antofagasta de la Sierra,3,-26.0592666352418,-67.4065517117148,
3033,Argerich,2,-38.7702355579356,-62.6029546301718,
3034,Domingo Savio,14,-27.3554312415588,-55.3384703486921,
3035,Campanas,12,-28.5525800933789,-67.6278819820331,
3036,Rivadavia,18,-31.532442520036,-68.597140608392,
3037,Comunidad Aborigen Bartolomé de las Casas,9,-25.3486802585053,-59.6122308000124,
3038,Ariel,2,-36.5314223000046,-59.921751903635,
3039,Aarón Castellanos,21,-34.3327855490831,-62.3740821248797,
3040,Villa Tulumba,6,-30.395354235017,-64.1223089357636,
3041,Yoscaba,10,-22.1669539633503,-66.0245780416934,
3042,Siete Palmas,9,-25.2036911425663,-58.3320032247207,
3043,Villa Mirasol,11,-36.0763688619907,-63.8863241480268,
3044,San Carlos,13,-33.7720666172097,-69.0403915279667,
3045,Puesto del Marquéz,10,-22.5369606645786,-65.6974625005544,
3046,Santa Magdalena,6,-34.5188146178844,-63.9440394716914,
3047,Posadas (Extensión),14,-27.4524336750218,-55.8527114869609,
3048,Cañada del Ucle,21,-33.4094669300853,-61.605596605818,
3049,Cerro Colorado,6,-30.0955838474018,-63.9321618756654,
3050,El Foyel,16,-41.6539003705609,-71.4600848199919,
3051,Crespo,8,-32.0307595065229,-60.3060920490641,
3052,Puerto Bermejo Nuevo,4,-26.9077863528558,-58.5417008445514,
3053,La Gruta,2,-38.0597276619179,-62.0776250250117,
3054,Arroyo Corto,2,-37.51488223008,-62.3122486493154,
3055,Lehmann,21,-31.1253730242692,-61.4523785759401,
3056,Recaredo,17,-22.5770577021568,-63.8063168009714,
3057,Villa María,2,-34.8882250272161,-60.3474804806501,
3058,La Pampa,6,-30.9422303821288,-64.2769351162808,
3059,Río Chico,24,-27.4800451239794,-65.6251354337341,
3060,Tapebicuá,7,-29.5068220837034,-56.9748504032869,
3061,Villa Ruiz,2,-34.4316782101746,-59.2615521388936,
3062,Río Blanco,10,-24.2299800132012,-65.2346020968813,
3063,Villa Belgrano,24,-27.5309297947479,-65.6158042491924,
3064,Nación Ranquel,19,-34.6082273006981,-65.7169849341915,
3065,Puerto Arroyo Seco,21,-33.1304153870331,-60.5058458530957,
3066,Abralaite,10,-23.1691469686509,-65.793877601201,
3067,La Candelaria,3,-28.6943069148913,-65.4314484203132,
3068,General Racedo (El Carmen),8,-31.9791490506092,-60.4056663272969,
3069,El Corcovado - El Torreón,6,-32.1404343396904,-64.5034778547124,
3070,Labardén,2,-36.9489663646248,-58.10356763494,
3071,Recreo,3,-29.2788602588992,-65.0586114791781,
3072,Lules,24,-26.9221842679548,-65.3377158244698,
3073,La Chimbera,18,-31.8290111947623,-68.2468353167345,
3074,Ostende,2,-37.1296810995623,-56.8712019478631,
3075,San Juancito,10,-24.3833120577116,-64.9951905501431,
3076,Balneario Laguna de Gómez,2,-34.6608964328808,-61.018683323305,
3077,Barrio Santa Paula,2,-37.9305410654567,-57.6836403560068,
3078,Las Tunas,21,-31.5718902464727,-60.9961316027549,
3079,Oasis,14,-26.9717258466938,-55.2497234913103,
3080,Jacinto L. Aráuz,21,-30.7342982152469,-60.9755533250682,
3081,Simbolar,22,-27.6538108663232,-64.1931219557902,
3082,Barrio Municipal,18,-31.7528007987565,-68.5531272620265,
3083,Villa Teresa,13,-33.0183172820918,-68.6288161908741,
3084,Piedritas,10,-24.2957561488836,-64.8821771818728,
3085,Santa Rosa de Río Primero,6,-31.1535276572799,-63.3994126020727,
3086,Monte Quemado,22,-25.8035695940209,-62.8301319518378,
3087,Aristóbulo del Valle,14,-27.095675650663,-54.8934176144238,
3088,Oro Verde,8,-31.8227547000767,-60.5175334301681,
3089,Dalmacio Vélez,6,-32.6086003623095,-63.5834910311437,
3090,Nonogasta,12,-29.3022094416507,-67.5061907656652,
3091,Pilcaniyeu,16,-41.12263949403,-70.7215872840412,
3092,San Pedro,22,-28.4680342415624,-64.8669763387871,
3093,Pico Truncado,20,-46.7994201755505,-67.9578516802203,
3094,Villa Pehuenia,15,-38.8820630274553,-71.173153212253,
3095,Colonia Bossi,21,-30.6678459307087,-61.7877436526078,
3096,Villa Lynch Pueyrredón,2,-36.6015315731939,-61.3636659844575,
3097,La Candelaria,17,-26.1273433014677,-65.0513221032961,
3098,Aldea San Francisco,8,-31.9612266672352,-60.6352599381601,
3099,Urdinarrain,8,-32.6910460992997,-58.8884200764691,
3100,Ingeniero White,2,-38.7794923647948,-62.2655806941397,
3101,Doblas,11,-37.1504702596751,-64.0115253755499,
3102,La Pelada,21,-30.8662414882249,-60.9682925850045,
3103,Pueblo Uranga,21,-33.2660372695069,-60.7052495930472,
3104,Puerto Santa Ana,14,-27.3356474494144,-55.5831271516349,
3105,Barrio San Jorge,24,-26.6768508292566,-65.0456957222533,
3106,Colonia Ensayo,8,-31.8651881704182,-60.5746902491132,
3107,La Almona,10,-24.2593428790766,-65.3939570750952,
3108,Estación Presidente Roca,21,-31.2321284987409,-61.6102774667774,
3109,Paraje La Costa,21,-31.5153554159097,-60.6132114843972,
3110,Solanet,2,-36.8428748553363,-58.5081675690146,
3111,Tobantirenda,17,-22.1480802777509,-63.712941162492,
3112,Pluma de Pato,17,-23.3712416497348,-63.0967227644216,
3113,La Vertiente,19,-32.7971093636103,-65.7562953006457,
3114,Rosario de Lerma,17,-24.9858260222697,-65.5783969114127,
3115,Panambi Kilómetro 15,14,-27.7091503252118,-54.9674495140254,
3116,Vilmer,22,-27.7854252378707,-64.1514887620748,
3117,Laguna Blanca,9,-25.12626429608,-58.2404572822145,
3118,El Bracho,24,-26.9921689197257,-65.1819043715294,
3119,Capdevila,13,-32.8055322826857,-68.8268897098386,
3120,Rospentek,20,-51.6653659201725,-72.1454724827851,
3121,Naschel,19,-32.9152230325695,-65.3759277135525,
3122,Barrio Kennedy,2,-37.0202869812865,-57.1033880422358,
3123,Isla de Cañas,17,-22.8991389794964,-64.665199431842,
3124,Fortín Olavarría,2,-35.7026243197771,-63.0240574481296,
3125,Estación Aráoz,24,-27.0551485638297,-64.9212945001276,
3126,Darwin,16,-39.2029544202193,-65.7397556742309,
3127,La Tercena,3,-28.3721877692373,-65.7048797047004,
3128,Sacanta,6,-31.6633982534863,-63.0479613788196,
3129,Almafuerte,14,-27.5081178906152,-55.4035236654766,
3130,Riocito,19,-33.0947038887342,-65.9928176039042,
3131,Carmen de Patagones,2,-40.8025151532734,-62.983602185804,
3132,Campo La Cruz,17,-22.4988923351335,-65.0980183274628,
3133,San Bernardo,4,-27.2867193175886,-60.7128491725155,
3134,Jubileo,8,-31.7312076592228,-58.6357175685439,
3135,Castelar,21,-31.6685679305441,-62.0901355657806,
3136,Villa Francia,2,-34.790121517586,-62.2010232032348,
3137,Sanford,21,-33.1459879020981,-61.2772000921421,
3138,Gobernador Echagüe,8,-32.3933721966686,-59.2758896426831,
3139,El Bañado,3,-28.4601111014785,-65.7120151705902,
3140,Lampacito,3,-26.7145521014582,-66.068288107357,
3141,Tornquist,2,-38.1012814183258,-62.2229543263369,
3142,El Corte,24,-26.8299850957777,-65.1564395996086,
3143,La Merced del Encón,17,-24.8728089227878,-65.5632223954963,
3144,Gobernador Ugarte,2,-35.1638916110581,-60.0789192444737,
3145,Campana,1,-34.1383889592815,-58.8829573786219,
3146,Juncal,21,-33.7162803631951,-61.050912152287,
3147,Los Menucos,16,-40.8428099773832,-68.0859200877061,
3148,Junín de los Andes,15,-39.9508849432704,-71.0708635804128,
3149,Palo Blanco,3,-27.3349292033561,-67.7549811841083,
3150,Corcovado,5,-43.5393021853837,-71.4688553319904,
3151,Medrano,13,-33.1767732947655,-68.615165408116,
3152,Montefiore,21,-29.6686952143335,-61.8668950035658,
3153,Traill,21,-31.9215223623491,-61.7026271267646,
3154,La Juanita,8,-31.8750484074246,-60.6489560785938,
3155,Pigüé,2,-37.6025487129648,-62.4083614847022,
3156,De la Canal,2,-37.1272865838688,-59.1053808045858,
3157,Garré,2,-36.5618972268973,-62.6044086067097,
3158,Chajarí,8,-30.7547242034728,-57.9817893682594,
3159,Ciénaga del Coro,6,-31.0424218865363,-65.2835250950022,
3160,Villa San Martín,18,-31.5166850316001,-68.3501194431075,
3161,Gardey,2,-37.2797250332818,-59.3628688181827,
3162,Barrio La Unión,10,-24.4047316322635,-65.0704593431767,
3163,Mojón de Fierro,9,-26.033189506258,-58.0490510004921,
3164,Juan Jorba,19,-33.6131704931711,-65.2721849305877,
3165,Argentina,22,-29.5347106971472,-62.2671396779978,
3166,Puente del Inca,13,-32.8245526492181,-69.9099697759362,
3167,Colonia Marina,6,-31.2487600057487,-62.3639059540432,
3168,Rauch,2,-36.7744147068395,-59.0882891429717,
3169,Los Sarmientos,24,-27.4147898543313,-65.693197073251,
3170,Calchín Oeste,6,-31.8625489348075,-63.2777859929812,
3171,Navia,19,-34.7748629847123,-66.5864418318649,
3172,Colonia Alpina,22,-30.0600971965697,-62.1033916786959,
3173,Ramallo,2,-33.4852021182933,-60.0044384241728,
3174,Carlos Beguerie,2,-35.4856392097213,-59.0997695658079,
3175,San Blas,12,-28.4083143830216,-67.0919352471477,
3176,9na Sección,13,-32.8841390986768,-68.8734502560761,
3177,Costa Flores,13,-33.0582266670311,-68.9318712034055,
3178,Sundblad,2,-35.7645483584805,-63.1402093438199,
3179,La Esperanza,13,-33.3200346810559,-68.3297953561512,
3180,Almirante Brown,1,-34.8356191132619,-58.3673729329589,
3181,Segunda Usina,6,-32.165000699904,-64.3791841282962,
3182,Calilegua,10,-23.7745688572598,-64.7700370415998,
3183,Hambis,8,-31.9636306181098,-58.5077297627347,
3184,Valle Hermoso,6,-31.1139612029398,-64.4851589438646,
3185,Colonia Segovia,13,-32.8476009252565,-68.714112383008,
3186,Marull,6,-30.9938649652781,-62.8253384767479,
3187,Parada Labougle,7,-30.3190129970515,-57.7296875439557,
3188,Colonia Anita,6,-31.1199281862336,-62.2343229967618,
3189,El Sosneado,13,-35.0809852761248,-69.582519436686,
3190,Colonia Tinco,22,-27.4148013252756,-64.9407712301092,
3191,Guardamonte,8,-32.0811453250374,-59.3059536407295,
3192,Villa Mazán,12,-28.6641036370684,-66.5444740613413,
3193,La Caldera,17,-24.602693751737,-65.3806351689508,
3194,El Bolsón,16,-41.9650216282198,-71.5343635899288,
3195,Barrio Unión,16,-39.1654073093272,-66.1464170355283,
3196,Las Aguadas,19,-32.37588435267,-65.5011350136306,
3197,Barrio 25 de Mayo,5,-45.8264075098405,-67.4632431224591,
3198,El Challao,13,-32.854641750271,-68.8929808830502,
3199,La Lobería,16,-41.1527268091278,-63.1254161554067,
3200,López,21,-31.9048159974825,-61.2777538760134,
3201,El Chañar,24,-26.7573584986974,-65.0679645328724,
3202,Pronunciamiento,8,-32.3460070616066,-58.4441779122741,
3203,Miguel Riglos,11,-36.8563949352294,-63.6878256059741,
3204,Los Ralos,24,-26.8894198589558,-64.9970113292216,
3205,San José del Boquerón,22,-26.1192103885262,-63.7040382511604,
3206,Río del Valle,17,-24.6747984174126,-64.201349993083,
3207,Villa Reynolds,19,-33.72096243853,-65.3836262490669,
3208,Mayu Sumaj,6,-31.4722715599591,-64.5414696810019,
3209,Logroño,21,-29.5037555445199,-61.6961473349937,
3210,Vera,21,-29.4592286244509,-60.2147719463375,
3211,Bárcena,10,-23.9822347118108,-65.4524460878126,
3212,Villa Don Bosco,18,-31.5538160953949,-68.3389754932514,
